product_name,year,month,us_city_average_retail_price
Milk,2015,11,3.299
Milk,2015,12,3.31
Milk,2016,1,3.313
Milk,2016,2,3.23
Milk,2016,3,3.187
Milk,2016,4,3.155
Milk,2016,5,3.157
Milk,2016,6,3.115
Milk,2016,7,3.062
Milk,2016,8,3.141
Milk,2016,9,3.229
Milk,2016,10,3.292
Milk,2016,11,3.28
Milk,2016,12,3.29
Milk,2017,1,3.318
Milk,2017,2,3.3
Milk,2017,3,3.315
Milk,2017,4,3.259
Milk,2017,5,3.242
Milk,2017,6,3.213
Milk,2017,7,3.219
Milk,2017,8,3.168
Milk,2017,9,3.209
Milk,2017,10,3.158
Milk,2017,11,3.15
Milk,2017,12,3.155
Milk,2018,1,2.961
Milk,2018,2,2.923
Milk,2018,3,2.903
Milk,2018,4,2.924
Milk,2018,5,2.919
Milk,2018,6,2.877
Milk,2018,7,2.839
Milk,2018,8,2.871
Milk,2018,9,2.89
Milk,2018,10,2.913
Milk,2018,11,2.877
Milk,2018,12,2.853
Milk,2019,1,2.913
Milk,2019,2,2.9
Milk,2019,3,2.944
Milk,2019,4,2.98
Milk,2019,5,2.963
Milk,2019,6,3.054
Milk,2019,7,3.031
Milk,2019,8,3.045
Milk,2019,9,3.102
Milk,2019,10,3.119
Milk,2019,11,3.189
Milk,2019,12,3.188
Milk,2020,1,3.253
Milk,2020,2,3.196
Milk,2020,3,3.248
Milk,2020,4,3.267
Milk,2020,5,3.21
Milk,2020,6,3.198
Milk,2020,7,3.255
Milk,2020,8,3.406
Milk,2020,9,3.448
Milk,2020,10,3.38
Milk,2020,11,3.425
Milk,2020,12,3.535
Milk,2021,1,3.468
Milk,2021,2,3.368
Milk,2021,3,3.348
Milk,2021,4,3.447
Milk,2021,5,3.497
Milk,2021,6,3.557
Milk,2021,7,3.627
Milk,2021,8,3.56
Milk,2021,9,3.585
Milk,2021,10,3.663
Milk,2021,11,3.671
Milk,2021,12,3.743
Milk,2022,1,3.787
Milk,2022,2,3.875
Milk,2022,3,3.917
Milk,2022,4,4.012
Milk,2022,5,4.204
Milk,2022,6,4.153
Milk,2022,7,4.156
Milk,2022,8,4.194
Milk,2022,9,4.181
Milk,2022,10,4.184
Milk,2022,11,4.218
Milk,2022,12,4.211
