product_name,year,month,us_city_average_retail_price
Bread,2000,5,0.915
Bread,2000,6,0.915
Bread,2000,7,0.935
Bread,2000,8,0.923
Bread,2000,9,0.918
Bread,2000,10,0.934
Bread,2000,11,0.953
Bread,2000,12,0.987
Bread,2001,1,0.982
Bread,2001,2,0.994
Bread,2001,3,1.02
Bread,2001,4,1.008
Bread,2001,5,0.995
Bread,2001,6,0.989
Bread,2001,7,0.987
Bread,2001,8,0.991
Bread,2001,9,0.996
Bread,2001,10,1.01
Bread,2001,11,1.012
Bread,2001,12,1.005
Bread,2002,1,1.001
Bread,2002,2,1.008
Bread,2002,3,1.012
Bread,2002,4,1.005
Bread,2002,5,1.012
Bread,2002,6,1.011
Bread,2002,7,1.015
Bread,2002,8,1.012
Bread,2002,9,1.016
Bread,2002,10,1.015
Bread,2002,11,1.054
Bread,2002,12,1.026
Bread,2003,1,1.042
Bread,2003,2,1.048
Bread,2003,3,1.042
Bread,2003,4,1.047
Bread,2003,5,1.001
Bread,2003,6,0.961
Bread,2003,7,1.002
Bread,2003,8,0.996
Bread,2003,9,0.994
Bread,2003,10,0.969
Bread,2003,11,0.953
Bread,2003,12,0.954
Bread,2004,1,0.946
Bread,2004,2,0.943
Bread,2004,3,0.947
Bread,2004,4,0.974
Bread,2004,5,0.96
Bread,2004,6,0.979
Bread,2004,7,0.985
Bread,2004,8,0.996
Bread,2004,9,0.985
Bread,2004,10,0.972
Bread,2004,11,0.976
Bread,2004,12,0.97
Bread,2005,1,0.997
Bread,2005,2,0.982
Bread,2005,3,1.002
Bread,2005,4,1.004
Bread,2005,5,1.086
Bread,2005,6,1.09
Bread,2005,7,1.067
Bread,2005,8,1.06
Bread,2005,9,1.052
Bread,2005,10,1.043
Bread,2005,11,1.055
Bread,2005,12,1.046
Bread,2006,1,1.046
Bread,2006,2,1.029
Bread,2006,3,1.04
Bread,2006,4,1.072
Bread,2006,5,1.086
Bread,2006,6,1.074
Bread,2006,7,1.071
Bread,2006,8,1.088
Bread,2006,9,1.083
Bread,2006,10,1.097
Bread,2006,11,1.143
Bread,2006,12,1.137
Bread,2007,1,1.153
Bread,2007,2,1.168
Bread,2007,3,1.161
Bread,2007,4,1.201
Bread,2007,5,1.192
Bread,2007,6,1.193
Bread,2007,7,1.209
Bread,2007,8,1.21
Bread,2007,9,1.212
Bread,2007,10,1.274
Bread,2007,11,1.235
Bread,2007,12,1.28
Bread,2008,1,1.281
Bread,2008,2,1.321
Bread,2008,3,1.35
Bread,2008,4,1.373
Bread,2008,5,1.37
Bread,2008,6,1.373
Bread,2008,7,1.384
Bread,2008,8,1.381
Bread,2008,9,1.379
Bread,2008,10,1.393
Bread,2008,11,1.377
Bread,2008,12,1.415
Bread,2009,1,1.381
Bread,2009,2,1.404
Bread,2009,3,1.41
Bread,2009,4,1.395
Bread,2009,5,1.413
Bread,2009,6,1.385
Bread,2009,7,1.391
Bread,2009,8,1.375
Bread,2009,9,1.34
Bread,2009,10,1.392
Bread,2009,11,1.373
Bread,2009,12,1.39
Bread,2010,1,1.36
Bread,2010,2,1.361
Bread,2010,3,1.368
Bread,2010,4,1.363
Bread,2010,5,1.359
Bread,2010,6,1.383
Bread,2010,7,1.36
Bread,2010,8,1.372
Bread,2010,9,1.386
Bread,2010,10,1.407
Bread,2010,11,1.375
Bread,2010,12,1.386
Bread,2011,1,1.401
Bread,2011,2,1.398
Bread,2011,3,1.415
Bread,2011,4,1.42
Bread,2011,5,1.472
Bread,2011,6,1.49
Bread,2011,7,1.513
Bread,2011,8,1.474
Bread,2011,9,1.477
Bread,2011,10,1.457
Bread,2011,11,1.399
Bread,2011,12,1.42
Bread,2012,1,1.423
Bread,2012,2,1.442
Bread,2012,3,1.395
Bread,2012,4,1.426
Bread,2012,5,1.412
Bread,2012,6,1.403
Bread,2012,7,1.427
Bread,2012,8,1.407
Bread,2012,9,1.401
Bread,2012,10,1.422
Bread,2012,11,1.418
Bread,2012,12,1.436
Bread,2013,1,1.422
Bread,2013,2,1.411
Bread,2013,3,1.412
Bread,2013,4,1.409
Bread,2013,5,1.401
Bread,2013,6,1.439
Bread,2013,7,1.434
Bread,2013,8,1.408
Bread,2013,9,1.419
Bread,2013,10,1.358
Bread,2013,11,1.382
Bread,2013,12,1.385
Bread,2014,1,1.365
Bread,2014,2,1.388
Bread,2014,3,1.359
Bread,2014,4,1.388
Bread,2014,5,1.401
Bread,2014,6,1.4
Bread,2014,7,1.413
Bread,2014,8,1.396
Bread,2014,9,1.405
Bread,2014,10,1.414
Bread,2014,11,1.42
Bread,2014,12,1.466
Bread,2015,1,1.479
Bread,2015,2,1.435
Bread,2015,3,1.44
Bread,2015,4,1.454
Bread,2015,5,1.463
Bread,2015,6,1.467
Bread,2015,7,1.447
Bread,2015,8,1.42
Bread,2015,9,1.432
Bread,2015,10,1.418
Bread,2015,11,1.409
Bread,2015,12,1.428
Bread,2016,1,1.425
Bread,2016,2,1.407
Bread,2016,3,1.416
Bread,2016,4,1.406
Bread,2016,5,1.382
Bread,2016,6,1.333
Bread,2016,7,1.349
Bread,2016,8,1.341
Bread,2016,9,1.329
Bread,2016,10,1.343
Bread,2016,11,1.362
Bread,2016,12,1.362
Bread,2017,1,1.351
Bread,2017,2,1.358
Bread,2017,3,1.329
Bread,2017,4,1.328
Bread,2017,5,1.327
Bread,2017,6,1.335
Bread,2017,7,1.327
Bread,2017,8,1.348
Bread,2017,9,1.349
Bread,2017,10,1.328
Bread,2017,11,1.295
Bread,2017,12,1.316
Bread,2018,1,1.281
Bread,2018,2,1.265
Bread,2018,3,1.309
Bread,2018,4,1.281
Bread,2018,5,1.293
Bread,2018,6,1.279
Bread,2018,7,1.293
Bread,2018,8,1.302
Bread,2018,9,1.288
Bread,2018,10,1.277
Bread,2018,11,1.274
Bread,2018,12,1.29
Bread,2019,1,1.274
Bread,2019,2,1.282
Bread,2019,3,1.261
Bread,2019,4,1.285
Bread,2019,5,1.289
Bread,2019,6,1.28
Bread,2019,7,1.281
Bread,2019,8,1.275
Bread,2019,9,1.296
Bread,2019,10,1.325
Bread,2019,11,1.361
Bread,2019,12,1.363
Bread,2020,1,1.351
Bread,2020,2,1.375
Bread,2020,3,1.374
