cpi_item,curr_month,curr_year,lower,mid,upper,pred_year
Food at home,1,2018.0,-3.6,-0.2,3.5,2018
Food at home,2,2018.0,-1.7,1.2,4.3,2018
Food at home,3,2018.0,-2.0,0.3,2.8,2018
Food at home,4,2018.0,-1.6,0.3,2.3,2018
Food at home,5,2018.0,-0.7,0.9,2.6,2018
Food at home,6,2018.0,-0.9,0.3,1.6,2018
Food at home,7,2018.0,-0.7,0.3,1.3,2018
Food at home,8,2018.0,-0.2,0.5,1.2,2018
Food at home,9,2018.0,0.0,0.5,1.0,2018
Food at home,10,2018.0,0.2,0.5,0.9,2018
Food at home,11,2018.0,0.3,0.5,0.7,2018
Food at home,12,2018.0,0.3,0.4,0.5,2018
"Meats, poultry, and fish",7,2017.0,-1.8,3.2,8.4,2018
"Meats, poultry, and fish",8,2017.0,-1.5,3.5,8.7,2018
"Meats, poultry, and fish",9,2017.0,-1.9,2.9,8.0,2018
"Meats, poultry, and fish",10,2017.0,-2.3,2.3,7.0,2018
"Meats, poultry, and fish",11,2017.0,-1.9,2.4,6.8,2018
"Meats, poultry, and fish",12,2017.0,-2.7,1.3,5.5,2018
"Meats, poultry, and fish",1,2018.0,-1.8,1.8,5.7,2018
"Meats, poultry, and fish",2,2018.0,-2.7,0.6,3.9,2018
"Meats, poultry, and fish",3,2018.0,-2.4,0.4,3.3,2018
"Meats, poultry, and fish",4,2018.0,-0.7,1.7,4.2,2018
"Meats, poultry, and fish",5,2018.0,-0.2,1.8,3.9,2018
"Meats, poultry, and fish",6,2018.0,-0.9,0.7,2.4,2018
"Meats, poultry, and fish",7,2018.0,-0.3,1.0,2.3,2018
"Meats, poultry, and fish",8,2018.0,0.2,1.2,2.2,2018
"Meats, poultry, and fish",9,2018.0,0.5,1.2,1.9,2018
"Meats, poultry, and fish",10,2018.0,0.3,0.7,1.2,2018
"Meats, poultry, and fish",11,2018.0,0.4,0.7,1.0,2018
"Meats, poultry, and fish",12,2018.0,0.6,0.7,0.8,2018
Meats,7,2017.0,-5.4,1.6,9.3,2018
Meats,8,2017.0,-4.6,2.5,10.1,2018
Meats,9,2017.0,-5.2,1.4,8.5,2018
Meats,10,2017.0,-5.5,0.8,7.5,2018
Meats,11,2017.0,-4.8,1.0,7.3,2018
Meats,12,2017.0,-5.7,-0.4,5.3,2018
Meats,1,2018.0,-4.7,0.2,5.5,2018
Meats,2,2018.0,-4.8,-0.5,4.0,2018
Meats,3,2018.0,-4.3,-0.5,3.5,2018
Meats,4,2018.0,-1.9,1.4,4.7,2018
Meats,5,2018.0,-1.4,1.3,4.1,2018
Meats,6,2018.0,-2.2,-0.1,2.2,2018
Meats,7,2018.0,-1.3,0.4,2.2,2018
Meats,8,2018.0,-0.4,0.9,2.2,2018
Meats,9,2018.0,0.1,1.0,1.9,2018
Meats,10,2018.0,-0.1,0.5,1.1,2018
Meats,11,2018.0,0.0,0.4,0.7,2018
Meats,12,2018.0,0.3,0.5,0.6,2018
Beef and veal,7,2017.0,-2.6,5.6,14.5,2018
Beef and veal,8,2017.0,-2.4,5.6,14.1,2018
Beef and veal,9,2017.0,-6.5,1.3,10.1,2018
Beef and veal,10,2017.0,-7.2,0.4,8.6,2018
Beef and veal,11,2017.0,-7.7,-0.4,7.5,2018
Beef and veal,12,2017.0,-6.0,0.6,7.6,2018
Beef and veal,1,2018.0,-5.1,1.2,7.9,2018
Beef and veal,2,2018.0,-6.3,-1.0,4.6,2018
Beef and veal,3,2018.0,-4.8,-0.2,4.7,2018
Beef and veal,4,2018.0,-2.8,1.2,5.5,2018
Beef and veal,5,2018.0,-0.8,2.7,6.3,2018
Beef and veal,6,2018.0,-1.8,0.9,3.8,2018
Beef and veal,7,2018.0,0.5,2.6,4.8,2018
Beef and veal,8,2018.0,0.9,2.5,4.3,2018
Beef and veal,9,2018.0,1.1,2.3,3.5,2018
Beef and veal,10,2018.0,0.8,1.6,2.5,2018
Beef and veal,11,2018.0,0.9,1.3,1.8,2018
Beef and veal,12,2018.0,1.2,1.4,1.7,2018
Pork,7,2017.0,-8.6,0.9,11.3,2018
Pork,8,2017.0,-7.7,1.9,12.1,2018
Pork,9,2017.0,-6.5,2.8,12.8,2018
Pork,10,2017.0,-6.1,2.8,12.5,2018
Pork,11,2017.0,-5.9,2.3,11.4,2018
Pork,12,2017.0,-8.5,-0.9,7.3,2018
Pork,1,2018.0,-9.2,-1.9,6.0,2018
Pork,2,2018.0,-5.8,0.6,7.6,2018
Pork,3,2018.0,-6.2,-0.9,4.9,2018
Pork,4,2018.0,-4.4,0.3,5.4,2018
Pork,5,2018.0,-4.7,-0.7,3.4,2018
Pork,6,2018.0,-3.8,-0.6,2.7,2018
Pork,7,2018.0,-3.2,-0.7,2.0,2018
Pork,8,2018.0,-2.0,-0.1,2.0,2018
Pork,9,2018.0,-1.0,0.4,1.9,2018
Pork,10,2018.0,-1.0,0.0,0.9,2018
Pork,11,2018.0,-0.9,-0.3,0.2,2018
Pork,12,2018.0,-0.5,-0.3,0.0,2018
Other meats,7,2017.0,-6.9,-0.9,5.3,2018
Other meats,8,2017.0,-5.0,0.2,5.9,2018
Other meats,9,2017.0,-5.5,0.1,6.0,2018
Other meats,10,2017.0,-5.2,-0.2,5.0,2018
Other meats,11,2017.0,-3.6,1.2,6.2,2018
Other meats,12,2017.0,-4.0,0.6,5.2,2018
Other meats,1,2018.0,-3.6,0.9,5.7,2018
Other meats,2,2018.0,-3.8,0.2,4.4,2018
Other meats,3,2018.0,-3.5,0.0,3.6,2018
Other meats,4,2018.0,-2.0,1.1,4.2,2018
Other meats,5,2018.0,-1.5,1.0,3.6,2018
Other meats,6,2018.0,-1.9,0.1,2.1,2018
Other meats,7,2018.0,-2.7,-1.1,0.4,2018
Other meats,8,2018.0,-2.1,-0.9,0.4,2018
Other meats,9,2018.0,-1.6,-0.7,0.3,2018
Other meats,10,2018.0,-1.3,-0.7,0.0,2018
Other meats,11,2018.0,-0.9,-0.5,-0.1,2018
Other meats,12,2018.0,-0.7,-0.5,-0.2,2018
Poultry,7,2017.0,-2.3,2.0,6.5,2018
Poultry,8,2017.0,-2.4,2.0,6.3,2018
Poultry,9,2017.0,-2.2,1.9,6.4,2018
Poultry,10,2017.0,-2.4,1.6,6.0,2018
Poultry,11,2017.0,-1.6,1.7,5.1,2018
Poultry,12,2017.0,-2.8,0.8,4.5,2018
Poultry,1,2018.0,-0.9,2.3,5.7,2018
Poultry,2,2018.0,-2.9,0.1,3.2,2018
Poultry,3,2018.0,-1.2,1.0,3.1,2018
Poultry,4,2018.0,-0.6,1.2,3.1,2018
Poultry,5,2018.0,-0.4,1.2,2.8,2018
Poultry,6,2018.0,-0.3,1.0,2.4,2018
Poultry,7,2018.0,-0.1,1.0,2.1,2018
Poultry,8,2018.0,0.3,1.2,2.0,2018
Poultry,9,2018.0,0.0,0.7,1.3,2018
Poultry,10,2018.0,-0.2,0.3,0.7,2018
Poultry,11,2018.0,0.1,0.4,0.7,2018
Poultry,12,2018.0,0.2,0.3,0.5,2018
Fish and seafood,7,2017.0,-1.7,3.3,8.5,2018
Fish and seafood,8,2017.0,-1.8,3.0,7.9,2018
Fish and seafood,9,2017.0,-1.9,2.7,7.7,2018
Fish and seafood,10,2017.0,-2.0,2.4,7.2,2018
Fish and seafood,11,2017.0,-2.0,2.3,6.8,2018
Fish and seafood,12,2017.0,-1.3,2.7,6.9,2018
Fish and seafood,1,2018.0,-1.8,2.0,6.0,2018
Fish and seafood,2,2018.0,-1.5,1.8,5.2,2018
Fish and seafood,3,2018.0,-2.4,0.4,3.3,2018
Fish and seafood,4,2018.0,-1.1,1.4,3.9,2018
Fish and seafood,5,2018.0,0.4,2.6,4.8,2018
Fish and seafood,6,2018.0,0.2,1.9,3.8,2018
Fish and seafood,7,2018.0,0.6,2.1,3.6,2018
Fish and seafood,8,2018.0,0.7,1.9,3.1,2018
Fish and seafood,9,2018.0,1.5,2.4,3.3,2018
Fish and seafood,10,2018.0,1.5,2.1,2.7,2018
Fish and seafood,11,2018.0,1.7,2.1,2.4,2018
Fish and seafood,12,2018.0,1.9,2.1,2.3,2018
Eggs,7,2017.0,-23.9,-3.1,23.3,2018
Eggs,8,2017.0,-22.9,-3.1,22.5,2018
Eggs,9,2017.0,-22.1,-1.9,23.3,2018
Eggs,10,2017.0,-19.4,-0.1,24.4,2018
Eggs,11,2017.0,-15.5,4.1,27.8,2018
Eggs,12,2017.0,-14.9,3.2,26.8,2018
Eggs,1,2018.0,-8.0,10.2,32.4,2018
Eggs,2,2018.0,-5.4,10.7,30.1,2018
Eggs,3,2018.0,-1.3,13.3,30.7,2018
Eggs,4,2018.0,1.9,14.7,29.7,2018
Eggs,5,2018.0,8.6,19.9,33.6,2018
Eggs,6,2018.0,6.3,15.1,25.7,2018
Eggs,7,2018.0,3.5,10.3,18.4,2018
Eggs,8,2018.0,6.3,11.7,17.9,2018
Eggs,9,2018.0,7.5,11.6,16.1,2018
Eggs,10,2018.0,8.4,11.1,14.2,2018
Eggs,11,2018.0,9.1,10.7,12.5,2018
Eggs,12,2018.0,9.9,10.7,11.5,2018
Dairy products,7,2017.0,-7.8,-1.0,6.2,2018
Dairy products,8,2017.0,-6.7,-0.1,7.1,2018
Dairy products,9,2017.0,-6.9,-0.3,6.3,2018
Dairy products,10,2017.0,-6.5,-0.3,6.2,2018
Dairy products,11,2017.0,-5.7,0.1,6.3,2018
Dairy products,12,2017.0,-5.7,-0.4,5.3,2018
Dairy products,1,2018.0,-5.2,-0.3,5.2,2018
Dairy products,2,2018.0,-3.8,0.6,5.3,2018
Dairy products,3,2018.0,-4.6,-0.8,3.2,2018
Dairy products,4,2018.0,-3.6,-0.3,3.1,2018
Dairy products,5,2018.0,-2.8,-0.2,2.7,2018
Dairy products,6,2018.0,-3.0,-0.9,1.3,2018
Dairy products,7,2018.0,-2.2,-0.4,1.4,2018
Dairy products,8,2018.0,-2.0,-0.7,0.6,2018
Dairy products,9,2018.0,-1.3,-0.4,0.6,2018
Dairy products,10,2018.0,-1.0,-0.4,0.2,2018
Dairy products,11,2018.0,-0.7,-0.4,-0.1,2018
Dairy products,12,2018.0,-0.7,-0.5,-0.3,2018
Fats and oils,7,2017.0,-7.3,1.3,10.5,2018
Fats and oils,8,2017.0,-6.2,2.2,11.3,2018
Fats and oils,9,2017.0,-7.0,0.7,9.3,2018
Fats and oils,10,2017.0,-6.4,0.9,8.6,2018
Fats and oils,11,2017.0,-6.3,0.3,7.4,2018
Fats and oils,12,2017.0,-7.9,-2.0,4.6,2018
Fats and oils,1,2018.0,-7.5,-2.0,3.8,2018
Fats and oils,2,2018.0,-5.5,-0.7,4.3,2018
Fats and oils,3,2018.0,-3.3,0.8,5.1,2018
Fats and oils,4,2018.0,-3.1,0.3,3.8,2018
Fats and oils,5,2018.0,-1.6,1.1,4.1,2018
Fats and oils,6,2018.0,-1.7,0.5,2.7,2018
Fats and oils,7,2018.0,-2.0,-0.1,1.9,2018
Fats and oils,8,2018.0,-0.6,0.7,2.1,2018
Fats and oils,9,2018.0,-0.6,0.3,1.2,2018
Fats and oils,10,2018.0,-0.1,0.6,1.3,2018
Fats and oils,11,2018.0,0.0,0.4,0.9,2018
Fats and oils,12,2018.0,-0.1,0.1,0.4,2018
Fruits and vegetables,7,2017.0,-8.5,-0.2,9.0,2018
Fruits and vegetables,8,2017.0,-8.4,0.2,9.5,2018
Fruits and vegetables,9,2017.0,-8.2,-0.1,8.8,2018
Fruits and vegetables,10,2017.0,-7.3,0.7,9.5,2018
Fruits and vegetables,11,2017.0,-6.3,1.3,9.8,2018
Fruits and vegetables,12,2017.0,-7.0,0.1,7.7,2018
Fruits and vegetables,1,2018.0,-5.8,0.3,7.0,2018
Fruits and vegetables,2,2018.0,-3.0,2.6,8.5,2018
Fruits and vegetables,3,2018.0,-4.1,0.7,5.7,2018
Fruits and vegetables,4,2018.0,-4.5,-0.5,3.8,2018
Fruits and vegetables,5,2018.0,-2.7,0.8,4.4,2018
Fruits and vegetables,6,2018.0,-2.3,0.5,3.5,2018
Fruits and vegetables,7,2018.0,-2.1,0.2,2.5,2018
Fruits and vegetables,8,2018.0,-0.9,0.7,2.3,2018
Fruits and vegetables,9,2018.0,-0.7,0.6,1.9,2018
Fruits and vegetables,10,2018.0,-0.2,0.7,1.6,2018
Fruits and vegetables,11,2018.0,0.2,0.7,1.2,2018
Fruits and vegetables,12,2018.0,0.3,0.6,0.8,2018
Fresh fruits and vegetables,7,2017.0,-10.4,-0.2,11.5,2018
Fresh fruits and vegetables,8,2017.0,-5.8,0.0,6.2,2018
Fresh fruits and vegetables,9,2017.0,-5.6,0.1,6.0,2018
Fresh fruits and vegetables,10,2017.0,-5.3,0.3,6.3,2018
Fresh fruits and vegetables,11,2017.0,-5.0,0.6,6.6,2018
Fresh fruits and vegetables,12,2017.0,-5.1,0.2,6.0,2018
Fresh fruits and vegetables,1,2018.0,-6.3,1.3,9.6,2018
Fresh fruits and vegetables,2,2018.0,-3.5,3.3,10.9,2018
Fresh fruits and vegetables,3,2018.0,-4.9,0.9,7.2,2018
Fresh fruits and vegetables,4,2018.0,-5.2,-0.2,5.1,2018
Fresh fruits and vegetables,5,2018.0,-3.3,0.9,5.6,2018
Fresh fruits and vegetables,6,2018.0,-2.7,0.7,4.5,2018
Fresh fruits and vegetables,7,2018.0,-2.5,0.3,3.2,2018
Fresh fruits and vegetables,8,2018.0,-1.1,1.0,3.3,2018
Fresh fruits and vegetables,9,2018.0,-0.9,0.7,2.4,2018
Fresh fruits and vegetables,10,2018.0,-0.1,1.0,2.1,2018
Fresh fruits and vegetables,11,2018.0,0.4,1.0,1.7,2018
Fresh fruits and vegetables,12,2018.0,0.6,0.9,1.2,2018
Fresh fruits,7,2017.0,-9.8,-0.2,10.9,2018
Fresh fruits,8,2017.0,-8.0,0.3,9.4,2018
Fresh fruits,9,2017.0,-8.0,0.1,8.8,2018
Fresh fruits,10,2017.0,-6.8,1.3,10.0,2018
Fresh fruits,11,2017.0,-5.5,2.1,10.4,2018
Fresh fruits,12,2017.0,-5.6,1.8,9.8,2018
Fresh fruits,1,2018.0,-6.4,0.8,8.7,2018
Fresh fruits,2,2018.0,-4.0,2.6,9.8,2018
Fresh fruits,3,2018.0,-4.0,1.7,7.8,2018
Fresh fruits,4,2018.0,-4.6,0.1,5.4,2018
Fresh fruits,5,2018.0,-2.6,1.6,6.0,2018
Fresh fruits,6,2018.0,-1.8,1.7,5.4,2018
Fresh fruits,7,2018.0,-1.8,1.0,4.0,2018
Fresh fruits,8,2018.0,-0.8,1.3,3.6,2018
Fresh fruits,9,2018.0,-0.6,1.0,2.7,2018
Fresh fruits,10,2018.0,0.3,1.4,2.6,2018
Fresh fruits,11,2018.0,0.6,1.3,2.0,2018
Fresh fruits,12,2018.0,0.7,1.0,1.3,2018
Fresh vegetables,7,2017.0,-6.5,0.0,7.0,2018
Fresh vegetables,8,2017.0,-6.0,-0.1,6.2,2018
Fresh vegetables,9,2017.0,-6.0,-0.1,6.4,2018
Fresh vegetables,10,2017.0,-6.1,-0.1,6.4,2018
Fresh vegetables,11,2017.0,-5.7,0.1,6.4,2018
Fresh vegetables,12,2017.0,-5.9,-0.1,6.1,2018
Fresh vegetables,1,2018.0,-4.6,0.6,6.0,2018
Fresh vegetables,2,2018.0,-3.5,1.3,6.4,2018
Fresh vegetables,3,2018.0,-4.2,0.1,4.6,2018
Fresh vegetables,4,2018.0,-4.0,0.0,4.0,2018
Fresh vegetables,5,2018.0,-3.4,0.1,3.9,2018
Fresh vegetables,6,2018.0,-3.0,0.1,3.5,2018
Fresh vegetables,7,2018.0,-2.7,-0.1,2.8,2018
Fresh vegetables,8,2018.0,-1.8,0.6,3.0,2018
Fresh vegetables,9,2018.0,-1.4,0.3,2.2,2018
Fresh vegetables,10,2018.0,-1.0,0.3,1.6,2018
Fresh vegetables,11,2018.0,-0.1,0.7,1.5,2018
Fresh vegetables,12,2018.0,0.5,0.8,1.2,2018
Processed fruits and vegetables,7,2017.0,-3.4,2.2,8.0,2018
Processed fruits and vegetables,8,2017.0,-3.5,1.8,7.5,2018
Processed fruits and vegetables,9,2017.0,-3.6,1.8,7.4,2018
Processed fruits and vegetables,10,2017.0,-5.7,-0.6,4.8,2018
Processed fruits and vegetables,11,2017.0,-6.1,-1.3,4.0,2018
Processed fruits and vegetables,12,2017.0,-7.6,-3.0,2.0,2018
Processed fruits and vegetables,1,2018.0,-8.1,-3.6,1.3,2018
Processed fruits and vegetables,2,2018.0,-4.8,-0.7,3.7,2018
Processed fruits and vegetables,3,2018.0,-4.4,-1.0,2.4,2018
Processed fruits and vegetables,4,2018.0,-4.2,-1.4,1.5,2018
Processed fruits and vegetables,5,2018.0,-2.5,-0.1,2.4,2018
Processed fruits and vegetables,6,2018.0,-2.4,-0.4,1.6,2018
Processed fruits and vegetables,7,2018.0,-1.9,-0.2,1.6,2018
Processed fruits and vegetables,8,2018.0,-1.7,-0.4,1.0,2018
Processed fruits and vegetables,9,2018.0,-0.9,0.0,1.1,2018
Processed fruits and vegetables,10,2018.0,-0.8,-0.1,0.6,2018
Processed fruits and vegetables,11,2018.0,-0.8,-0.4,0.1,2018
Processed fruits and vegetables,12,2018.0,-0.9,-0.7,-0.4,2018
Sugar and sweets,7,2017.0,-3.4,0.5,4.8,2018
Sugar and sweets,8,2017.0,-2.8,1.0,5.2,2018
Sugar and sweets,9,2017.0,-2.8,0.9,4.8,2018
Sugar and sweets,10,2017.0,-2.9,0.7,4.3,2018
Sugar and sweets,11,2017.0,-3.2,0.2,3.7,2018
Sugar and sweets,12,2017.0,-2.9,0.1,3.3,2018
Sugar and sweets,1,2018.0,-3.1,0.2,3.7,2018
Sugar and sweets,2,2018.0,-1.2,1.7,4.8,2018
Sugar and sweets,3,2018.0,-1.3,1.3,3.9,2018
Sugar and sweets,4,2018.0,-0.8,1.3,3.5,2018
Sugar and sweets,5,2018.0,-1.3,0.5,2.4,2018
Sugar and sweets,6,2018.0,-1.0,0.5,2.0,2018
Sugar and sweets,7,2018.0,-0.6,0.6,1.9,2018
Sugar and sweets,8,2018.0,-0.6,0.2,1.0,2018
Sugar and sweets,9,2018.0,-0.5,0.1,0.7,2018
Sugar and sweets,10,2018.0,0.0,0.4,0.9,2018
Sugar and sweets,11,2018.0,0.1,0.3,0.6,2018
Sugar and sweets,12,2018.0,0.3,0.4,0.6,2018
Cereals and bakery products,7,2017.0,-8.9,0.5,11.3,2018
Cereals and bakery products,8,2017.0,-9.1,-0.4,9.3,2018
Cereals and bakery products,9,2017.0,-7.6,0.2,9.1,2018
Cereals and bakery products,10,2017.0,-7.7,-0.7,6.9,2018
Cereals and bakery products,11,2017.0,-8.1,-1.9,4.7,2018
Cereals and bakery products,12,2017.0,-8.6,-3.4,2.1,2018
Cereals and bakery products,1,2018.0,-6.8,-2.0,2.8,2018
Cereals and bakery products,2,2018.0,-2.4,1.9,6.3,2018
Cereals and bakery products,3,2018.0,-2.5,0.8,4.4,2018
Cereals and bakery products,4,2018.0,-1.7,1.0,3.9,2018
Cereals and bakery products,5,2018.0,-2.1,0.0,2.3,2018
Cereals and bakery products,6,2018.0,-1.4,0.2,1.8,2018
Cereals and bakery products,7,2018.0,-0.4,0.8,2.1,2018
Cereals and bakery products,8,2018.0,-0.2,0.7,1.5,2018
Cereals and bakery products,9,2018.0,-0.1,0.5,1.1,2018
Cereals and bakery products,10,2018.0,0.1,0.5,0.8,2018
Cereals and bakery products,11,2018.0,0.1,0.3,0.5,2018
Cereals and bakery products,12,2018.0,0.2,0.4,0.5,2018
Nonalcoholic beverages,7,2017.0,-3.6,0.0,3.9,2018
Nonalcoholic beverages,8,2017.0,-3.7,-0.2,3.5,2018
Nonalcoholic beverages,9,2017.0,-4.2,-0.1,4.1,2018
Nonalcoholic beverages,10,2017.0,-3.3,-0.1,3.3,2018
Nonalcoholic beverages,11,2017.0,-2.8,0.2,3.4,2018
Nonalcoholic beverages,12,2017.0,-3.5,-0.6,2.2,2018
Nonalcoholic beverages,1,2018.0,-3.8,-1.0,2.1,2018
Nonalcoholic beverages,2,2018.0,-2.6,0.1,2.7,2018
Nonalcoholic beverages,3,2018.0,-2.2,0.1,2.4,2018
Nonalcoholic beverages,4,2018.0,-1.9,0.1,2.1,2018
Nonalcoholic beverages,5,2018.0,-1.8,-0.2,1.5,2018
Nonalcoholic beverages,6,2018.0,-1.8,-0.5,0.9,2018
Nonalcoholic beverages,7,2018.0,-1.6,-0.4,0.7,2018
Nonalcoholic beverages,8,2018.0,-1.3,-0.4,0.5,2018
Nonalcoholic beverages,9,2018.0,-0.9,-0.2,0.4,2018
Nonalcoholic beverages,10,2018.0,-0.5,0.0,0.5,2018
Nonalcoholic beverages,11,2018.0,-0.1,0.2,0.5,2018
Nonalcoholic beverages,12,2018.0,-0.2,0.0,0.2,2018
Other foods,7,2017.0,-1.0,1.6,4.2,2018
Other foods,8,2017.0,-0.9,1.6,4.1,2018
Other foods,9,2017.0,-1.7,1.2,4.3,2018
Other foods,10,2017.0,-1.5,1.3,4.2,2018
Other foods,11,2017.0,-1.4,0.9,3.1,2018
Other foods,12,2017.0,-1.6,0.9,3.5,2018
Other foods,1,2018.0,-1.2,0.7,2.7,2018
Other foods,2,2018.0,-1.4,0.3,2.0,2018
Other foods,3,2018.0,-1.1,0.4,2.0,2018
Other foods,4,2018.0,-0.9,0.4,1.7,2018
Other foods,5,2018.0,-0.4,0.6,1.7,2018
Other foods,6,2018.0,-0.5,0.4,1.3,2018
Other foods,7,2018.0,-0.4,0.3,1.1,2018
Other foods,8,2018.0,-0.1,0.4,1.0,2018
Other foods,9,2018.0,-0.2,0.2,0.7,2018
Other foods,10,2018.0,-0.1,0.2,0.5,2018
Other foods,11,2018.0,-0.1,0.1,0.4,2018
Other foods,12,2018.0,0.1,0.2,0.3,2018
